1836,1434.5151700496588
1837,1224.032499809089
1838,1255.8779157532056
1839,1537.9426564350117
1840,1187.585489779312
1841,1617.068592648745
1842,1239.0099301275966
1843,1267.742743433598
1844,946.6167238252564
1845,1202.6260204040686
1846,1246.8013626987674
1847,1294.6728839722455
1848,1523.219602859844
1849,1196.1279122908813
1850,1076.799214160408
1851,1177.5490122087972
1852,1750.012074789051
1853,1144.858225250711
1854,995.7816033075727
1855,933.830300953478
1856,1192.8036338655097
1857,1172.790304354188
1858,1087.3192735200053
1859,1394.2984911279564
1860,1519.515373042938
1861,1289.7783453515694
1862,1342.8023586528998
1863,1283.1644267125002
1864,1017.144398007745
1865,1209.6957964826977
1866,1432.323183825575
1867,1251.8157164097304
1868,1323.7877079409438
1869,1395.8439664105122
1870,1157.7184068103086
1871,1226.689492648178
1872,1986.6900128795276
1873,1188.9969778446086
1874,1369.6234013929193
1875,1436.0138587773724
1876,1471.4730074993456
1877,1717.8932200415088
1878,1336.3253142546364
1879,1324.1329334514098
1880,1341.8873573471537
1881,1293.4533955753363
1882,1698.8842692313142
1883,1402.7637349212575
1884,1301.858571487458
1885,1325.6175789580375
1886,1544.6357040920172
1887,963.9525428860134
1888,1253.442066537342
1889,1108.722816921515
1890,1179.3365679141
1891,1520.2094706495727
1892,1096.05980312541
1893,1113.7188038528213
1894,1415.4106624592903
1895,1166.2819786077189
1896,1180.511028130421
1897,1379.5246892433724
1898,1241.3952580529474
1899,1233.7231197006618
1900,1395.7507502195567
1901,1190.8414774757357
1902,1072.7969004116703
1903,1762.3594177876241
1904,1177.7507551093797
1905,1112.8041457311258
1906,1323.1305971597005
1907,1293.8398683050348
1908,1268.158312304385
1909,1271.0107418365108
1910,1513.8704970443048
1911,1287.01073230892
1912,1544.6147671903252
1913,1412.9166816235647
1914,1443.2264416635371
1915,1340.5953191334975
1916,1377.6678563842465
1917,1249.685186474906
1918,1483.4543787740254
1919,1273.031430802223
1920,1618.9250091473857
1921,1072.3975391145223
1922,1306.8980586906634
1923,1566.7015072843376
1924,1568.3215039132563
1925,1367.5688480919766
1926,1297.3553092008283
1927,1569.2259478120934
1928,1651.4549321682928
1929,1441.847575284246
1930,1572.8005568172052
1931,1451.2747571765342
1932,1374.3330523876423
1933,991.9591998786731
1934,1289.870474587202
1935,1412.3836674643462
1936,1395.9638681152617
1937,1192.1773972735361
1938,1417.1450726920202
1939,1458.3720079935415
1940,1300.275867021272
1941,1124.1467672920126
1942,1264.4692562154921
1943,1377.6331046541345
1944,1330.1963213957918
1945,1265.5865426790995
1946,1572.1789847561079
1947,1251.5250388553598
1948,1554.9542779420858
1949,1235.067987799241
1950,1564.838438726783
1951,1542.5569107642482
1952,1296.7561793078733
1953,1187.9353700279912
1954,1767.9868933911637
1955,1155.9746978910607
1956,1188.097569341236
1957,1481.429027985973
1958,1496.0862831169277
1959,1365.812843319668
1960,1730.3035599540767
1961,1360.83186815248
1962,1256.0594903581998
1963,1231.0444142127049
1964,1112.9858330893499
1965,1493.0673622856946
1966,1504.5470489251454
1967,1589.2631224507245
1968,1362.7009251165744
1969,1269.0757289587953
1970,1468.6061614054163
1971,1189.1811608448702
1972,1409.700427714504
1973,1144.101176811112
1974,1608.901822729871
1975,1119.764410910391
1976,1123.7961382892304
1977,1458.9648783580392
1978,1274.0219741068615
1979,1490.8681726693378
1980,1456.9076984781257
1981,1534.8456298193107
1982,1544.347784398595
1983,1406.0819364453137
1984,1330.603861951886
1985,1404.8678608692271
1986,1564.3557617867405
1987,1359.0541019913421
1988,1476.6378649237593
1989,1344.7609964862584
1990,1386.0943121430084
1991,1293.0584532679748
1992,1465.4523904881908
1993,1424.5821091770308
1994,1629.6366893643647
1995,1245.7099904144056
1996,1193.2594236664831
1997,1308.517931551567
1998,1709.4623940934398
1999,1635.4480098962658
2000,1880.124567766853
2001,1346.0006863312587
2002,1623.5703677452702
2003,1136.4537874307525
2004,1483.6274044988186
2005,1300.059678739899
2006,1465.899908337629
2007,1482.3075326621952
2008,1660.5791718433486
2009,1493.0778138339376
2010,1126.2963543391788
2011,1284.459442245719
2012,1698.4095505914947
2013,1339.757957645753
2014,1547.868198952654
2015,1564.884763818046
2016,1367.4885209506713
2017,1409.3443565601735
2018,1366.127719159804
2019,1599.7306600019208
2020,1742.1103271904262
2021,1485.480868419921
