1836,681.5998451096933
1837,585.1522381483438
1838,515.0058898529422
1839,659.2160941624456
1840,466.9731740341365
1841,765.9455232800474
1842,598.5786610813105
1843,684.6754727561496
1844,566.3739029805954
1845,581.6014643868978
1846,573.7684851029978
1847,516.0243014388385
1848,775.7966242006752
1849,622.0739515355299
1850,514.0016370934812
1851,602.4973347418346
1852,825.3545815029296
1853,674.8483838699094
1854,505.30049470221456
1855,569.331607613063
1856,559.3605923594853
1857,603.6737725546237
1858,492.92776672358707
1859,637.6554192417509
1860,769.7640307040233
1861,517.3313682950012
1862,598.2017423887349
1863,491.7850769462113
1864,415.9481269745931
1865,701.6468020721544
1866,694.090018544508
1867,631.7532821820686
1868,544.6305535887353
1869,656.2415365108579
1870,481.9572928632852
1871,566.6759561816666
1872,836.9123882712869
1873,549.8211765407276
1874,477.4977017284135
1875,714.3230876708965
1876,712.5132743604637
1877,714.3727316614568
1878,678.6022699016975
1879,746.9339986492258
1880,716.2535967347671
1881,659.4767393117847
1882,762.5011681126882
1883,678.9583414808461
1884,482.2250138685118
1885,673.6725422387103
1886,638.7721409752775
1887,466.95587085383664
1888,605.5252174328502
1889,652.7669699279975
1890,560.377115867731
1891,659.9110704814772
1892,669.5031592376802
1893,516.3517824810108
1894,647.701095586688
1895,566.829883427664
1896,618.1475765363127
1897,570.6162768756692
1898,504.3823852333381
1899,571.8029322887046
1900,610.3829440546878
1901,488.2302311817208
1902,509.1774128029884
1903,794.6966093738204
1904,508.40369758227126
1905,540.8151364497315
1906,640.2613323284356
1907,596.2446164621307
1908,539.9939336394415
1909,682.5112342028926
1910,683.0203674233268
1911,575.0501575193904
1912,771.5944080316375
1913,533.759721592088
1914,629.5881685425193
1915,690.9889499773531
1916,744.8262350334336
1917,629.9227563023253
1918,673.5278068672196
1919,670.9760017021293
1920,555.763637149394
1921,350.45725051489956
1922,638.292894630067
1923,618.6664596247776
1924,738.841677087801
1925,606.9130342229197
1926,611.8994450470121
1927,753.1180873617775
1928,616.6125839222312
1929,539.3844767253229
1930,678.7859503074841
1931,637.3639691389683
1932,578.5820867988707
1933,475.36885299122747
1934,502.6338608514068
1935,647.9134046352573
1936,675.3656135361935
1937,744.7745631025863
1938,516.7178202426572
1939,758.075214342971
1940,601.6997174249833
1941,611.1031023643279
1942,595.5983462651594
1943,483.7482625366015
1944,582.1963152992903
1945,551.9183977085132
1946,714.7340259470192
1947,489.81687963050854
1948,604.0925513092373
1949,488.6290409336512
1950,656.9442303747167
1951,734.7677293503878
1952,625.4481744397588
1953,506.6493242221911
1954,680.1736103054313
1955,522.5411586387974
1956,577.2229092264505
1957,581.9049652979503
1958,749.6272633636087
1959,480.3408168809664
1960,773.4507815255402
1961,604.8039702697021
1962,527.6904332399253
1963,571.8640500404723
1964,489.6188851312268
1965,695.1381760380167
1966,683.6018872049281
1967,605.1596235684518
1968,695.0910184080661
1969,616.5766700493019
1970,616.3568743634581
1971,565.0882357905111
1972,479.60902634632316
1973,497.4922876451174
1974,672.4489165982845
1975,554.4015395210945
1976,513.3156024614822
1977,571.481174619817
1978,614.703603660488
1979,667.5889161156359
1980,587.6691539304877
1981,652.6297441167097
1982,656.0393088983534
1983,566.4124866303089
1984,636.6973300136175
1985,582.679754710183
1986,641.4313001882534
1987,703.7825412009722
1988,629.0489438520169
1989,539.0093383461625
1990,483.1035389411904
1991,479.5044591102166
1992,700.0202575404209
1993,718.7875581154954
1994,617.1353484729904
1995,548.8822666211383
1996,457.3638174712631
1997,533.5275601998362
1998,712.239209655289
1999,669.8522533680166
2000,778.2236802734254
2001,778.1981991983546
2002,706.6666718953508
2003,516.4586789534648
2004,677.7063526567731
2005,530.1522692376599
2006,606.4476478427925
2007,689.430844831913
2008,685.0496331896771
2009,595.551099038634
2010,585.0029483619635
2011,453.2683414581586
2012,809.8681706366957
2013,560.6645240391274
2014,735.6983340309368
2015,583.3860329573554
2016,588.3066519953605
2017,603.2876541471989
2018,555.7845216106101
2019,629.0477870191434
2020,696.0844628356731
2021,634.9604795779196
