1836,1289.4598669437473
1837,1008.0178479598059
1838,1124.3697411140868
1839,1127.229002266552
1840,980.3910533679023
1841,1101.1153999513765
1842,927.3564402559346
1843,997.2281690242678
1844,939.4863359758565
1845,1123.6576422149565
1846,1258.9618203027944
1847,1036.9244215855533
1848,1263.6781046758113
1849,1017.9258331827499
1850,985.1742038916713
1851,971.4393414212869
1852,1319.6034883950247
1853,1065.474144415923
1854,985.9310179910094
1855,807.8734481203372
1856,1071.010434118856
1857,964.2529039473642
1858,982.0438995201824
1859,1071.5581977464208
1860,1092.9978964627628
1861,1187.8969863284547
1862,1228.624448123076
1863,1075.3768780853213
1864,1106.248158029838
1865,998.0401223781979
1866,1183.6655710766252
1867,1084.0541026450314
1868,1279.4371335123506
1869,1048.5828039135743
1870,887.8690970315105
1871,1052.0935616510696
1872,1626.0566591035529
1873,1122.2544691279354
1874,1101.7258239411165
1875,1159.1149812764859
1876,1316.8872687638902
1877,1458.9289928629591
1878,1028.5067477480225
1879,1033.2894626079851
1880,968.329275323701
1881,1102.1944888330765
1882,1287.100442438617
1883,1189.5533738220759
1884,1136.3880316691382
1885,1006.8249142153081
1886,1069.4408535091945
1887,836.1578323154273
1888,1067.5359083270775
1889,930.2884776268313
1890,1125.1919817031974
1891,1110.9069326412186
1892,1024.1315044959586
1893,952.5148841622605
1894,1207.1675120264017
1895,1081.9652933103735
1896,1015.5622946951291
1897,1116.3727917856434
1898,1104.6351190172466
1899,1131.533725934524
1900,1296.7898426088748
1901,989.2256380831847
1902,937.6729368316896
1903,1439.187400480578
1904,968.0651570271316
1905,994.820692811149
1906,1154.7908766179698
1907,1113.897662373174
1908,1003.7000301275859
1909,1074.8826666560535
1910,1161.2447216351595
1911,1025.0739326530966
1912,1201.2319042412007
1913,1017.8174989461471
1914,1133.1190597618881
1915,1137.1655591432575
1916,1408.0718245122307
1917,959.3602980600754
1918,1068.8320779815456
1919,985.7694489621002
1920,1167.516275956406
1921,972.8979050922992
1922,1001.2766986407477
1923,1244.548309924251
1924,1152.2941497489398
1925,1104.9545250123128
1926,1251.7314605577715
1927,1254.1467589748977
1928,1356.5836113346948
1929,1044.9927647023926
1930,1221.3380250501054
1931,1122.2317257820873
1932,1149.1288096288877
1933,884.4574119357302
1934,1231.6013864653007
1935,1133.4669368634395
1936,1020.6768145443901
1937,1078.435372209835
1938,1273.9558810293152
1939,1104.7496924303668
1940,1056.0725850925307
1941,1023.8122570835641
1942,1023.4327471033305
1943,1118.105323948549
1944,1100.50466393118
1945,1177.6741567176298
1946,1124.34643112918
1947,1116.5712240811217
1948,1365.5630744897906
1949,1052.2933297181287
1950,1177.0651356250955
1951,1204.15857780817
1952,958.3103713796228
1953,955.7293784903139
1954,1367.4390231045004
1955,832.9084332291092
1956,1102.546536273505
1957,1110.6316207501204
1958,1142.1395669626363
1959,998.7464006705477
1960,1225.476100431434
1961,1105.2404001432067
1962,1128.971863661087
1963,1163.7017630025541
1964,928.823247825644
1965,1112.8574117913229
1966,1214.099305866197
1967,1173.5237718811725
1968,1075.6722537359717
1969,997.2943797753812
1970,1122.769275488021
1971,899.7717655884995
1972,954.7352869318012
1973,840.329015567997
1974,1164.6660521279339
1975,926.5094792495632
1976,1103.8837581557157
1977,1163.910449832306
1978,1192.5395106647543
1979,1152.6291671973331
1980,1142.380587402994
1981,1095.3603201251822
1982,1276.9060780306581
1983,1090.3013678783543
1984,1229.9028606709871
1985,1264.528630292024
1986,1221.1857632958724
1987,1070.6504179207163
1988,1246.958635453691
1989,981.15360108784
1990,1301.0376758084847
1991,1108.174856824546
1992,1213.3495520956317
1993,1247.7541259037928
1994,1176.7558882109133
1995,1161.4848155113634
1996,1007.6676358218467
1997,1126.9209717849328
1998,1346.7300252283696
1999,1264.3257075845804
2000,1389.4038157536954
2001,1036.5863286814738
2002,1473.48888129497
2003,864.079316044749
2004,1257.3232497813678
2005,1188.7296763728925
2006,1216.4113708678522
2007,1192.4143055347042
2008,1350.5985224984595
2009,1329.9681880948672
2010,1099.7724753825928
2011,1396.7351112902616
2012,1310.2181517494746
2013,1098.0462449524873
2014,1388.3303368714226
2015,1405.471958651215
2016,1183.567809022578
2017,1062.2392442148532
2018,1054.4141872992086
2019,1221.9063765857409
2020,1373.6984578083402
2021,1169.88850552856
