1836,1006.6936780151368
1837,812.7253408403009
1838,949.4413034726463
1839,1145.6497615120757
1840,752.2651968980521
1841,1177.2338872114788
1842,942.992239884388
1843,1009.1682206660851
1844,779.0219308156701
1845,848.0118662229877
1846,982.2578647624659
1847,944.5823239870264
1848,1173.1765321008945
1849,869.1176609503023
1850,879.2299910279885
1851,866.3211811015466
1852,1314.8284504048936
1853,935.2024826456125
1854,677.3654712358916
1855,754.3463671747747
1856,925.2484204953982
1857,849.3816714752259
1858,793.0992070061237
1859,989.8610346267847
1860,1183.057674203464
1861,883.4508098484397
1862,1021.5439290577386
1863,955.4958063876818
1864,698.7809738990815
1865,1043.6396799128752
1866,1127.2582858487478
1867,976.4463053917394
1868,1056.9541642162117
1869,962.45544457061
1870,710.8752448072333
1871,960.3538319091869
1872,1341.5231215805275
1873,904.7076279652207
1874,977.6271242967076
1875,1162.011052205374
1876,1166.0963327292347
1877,1201.2968505682388
1878,1051.4215554312061
1879,1075.3252253800342
1880,1006.1121564773216
1881,1000.491619650433
1882,1260.1591509123216
1883,1003.1243378929535
1884,865.3543570875647
1885,983.7080617769136
1886,1078.998353887575
1887,697.9525129520764
1888,971.6255466722301
1889,829.9891657218086
1890,856.9469171042057
1891,1135.3297987723838
1892,760.8443708092725
1893,807.1905427391603
1894,1105.7510433182233
1895,933.007349227216
1896,798.4600401717933
1897,1035.601850716543
1898,806.4803078043857
1899,883.4983303366513
1900,1021.389290591004
1901,832.9928059943783
1902,823.3322014730776
1903,1238.1764697276315
1904,937.0122343197977
1905,781.4504847784299
1906,919.4035146824692
1907,942.4729830203624
1908,772.5827875215015
1909,927.9758815285757
1910,1157.1993977163838
1911,886.9053492220739
1912,1246.0807603072694
1913,967.9271415485757
1914,1136.1913666638475
1915,1104.7002780340906
1916,1113.4741632358005
1917,902.7266783466881
1918,1017.6691128529823
1919,1013.4118880510696
1920,1023.0424112990969
1921,585.3457597174387
1922,1012.7796789640698
1923,1035.2993419587624
1924,1243.7339103917968
1925,1064.1540908073503
1926,918.5069937999568
1927,1153.5476484469802
1928,1074.5720194058697
1929,1063.4108492602863
1930,1095.543756456513
1931,1007.2080783115455
1932,1023.7720435404016
1933,770.3020585498962
1934,929.3594404930531
1935,1096.4269841129878
1936,1019.1353825232724
1937,1079.952004275931
1938,943.7119783276314
1939,1088.0899742857935
1940,967.297780625107
1941,866.0795215291708
1942,923.9888083358458
1943,942.1666299482073
1944,924.1346764139129
1945,911.310779424889
1946,1195.238787217682
1947,884.6463928612167
1948,1030.9409568775668
1949,836.3616365966558
1950,1161.8725681299693
1951,1163.2651087787106
1952,1025.0737484754247
1953,771.4834793333154
1954,1132.9236326579241
1955,883.1208405093024
1956,868.6995401725607
1957,973.9636954994355
1958,1115.3886497994654
1959,1053.699416577047
1960,1350.0709566006126
1961,940.328157502681
1962,853.8047738891144
1963,984.970129857798
1964,752.078543358756
1965,1089.5727468412524
1966,1115.207261067711
1967,1098.6875159774806
1968,1037.2450554585162
1969,958.7486827812306
1970,1023.6266873996469
1971,891.2898172563052
1972,1058.5385502362649
1973,770.8118015219055
1974,1218.3405301162898
1975,792.7308393896983
1976,883.7751556962004
1977,1045.0431319843733
1978,935.3823395477456
1979,1087.837849523637
1980,1025.0591200541335
1981,1111.5925160965392
1982,1096.318447150417
1983,925.7897756264437
1984,1012.5798039084838
1985,959.9674062510635
1986,1118.6571996600594
1987,903.5407778060738
1988,1002.1981066057356
1989,951.4149832598708
1990,932.7704437557512
1991,913.9830492910135
1992,985.4831786337481
1993,1124.4565216784654
1994,1187.7756649889218
1995,1005.4809035406928
1996,899.7971850253728
1997,990.8508922115063
1998,1189.4135359104682
1999,1178.1292499396613
2000,1340.991165473368
2001,965.7678374609562
2002,1257.5701350615964
2003,801.8449002835825
2004,996.7084075686942
2005,897.7367172432545
2006,966.1073914361567
2007,1137.5192807269243
2008,1152.1981504301805
2009,1091.1325435041688
2010,818.9357373092128
2011,844.0018869659395
2012,1371.980180029571
2013,1030.4629300823165
2014,1218.5173297720273
2015,1006.828165979061
2016,947.2466444978588
2017,971.5323104255089
2018,1021.4142360753682
2019,1158.232031006637
2020,1224.5118793385195
2021,1043.1359240380445
